authorDisplayName,authorProfileImageUrl,authorChannelUrl,authorChannelId.value,videoId,textDisplay,textOriginal,canRate,viewerRating,likeCount,publishedAt,updatedAt,id,parentId,moderationStatus
Ifound Grace,https://yt3.ggpht.com/-a-At0huOM3Q/AAAAAAAAAAI/AAAAAAAAAAA/LycFYHaC9mg/s28-c-k-no-mo-rj-c0xffffff/photo.jpg,http://www.youtube.com/channel/UCwzUviDFy8a1q_ZJFzZ1Vjw,UCwzUviDFy8a1q_ZJFzZ1Vjw,5-8kWn1tmXo,"Ine yemighermegn ikko izza hagur temarku temeramerku yemilew hagher yafersal yateramisal yabelashal ,lenuro sil yebalhabtu mashofiya hono yemayamnibetin iyisera yaznal irkata zero.<br /><br />balehabtu demmo atansubign, ghenzeb inji ray-bis ,hasab-bis ,style-bis lesu habt malet dubain mekopper feteran madakem, kelela balehabt gar mefokaker 5kg tre siga megosgos 1.5 litre wiski bichawin mecheres setochin mamaghet..... demmo ikko moghes inkuan yelachew kutachew  yesefachew temamoch nachew ine andande setochu ikko siyamamiru indet new kenezih gar tilobachew ilalew ghin ghenzeb yemayighebahin hullu yisetehal bizu ghize keza demmo gurachew kehulum yemiyasgherimegn demmo hulum honest nachew dehaw new sira fet leba yaltemare  ....lol<br />inezihu melisew demmo menghistin leba agame indih lalibela indiya welamo izi oromo iziya yibabalalu hulum ghin yaw nachew silte  demmo bemahil hono tus ghenzeb yigba inji  inesu <br />nifas new meriyachew wedeziya sinafs wediya wedih sinefs wedih ......ayiiiiii Habesha zerihi ayibarek anten blo yeselemon zer didibinah ke 3000 amet tarikih libelt new<br /><br />ignih sew demmo, alu redio timihirt tv mebrat generetor dozer belelebet ghin tesfa tatarinnet ray betemmolla andebet tarikachinin behalachinin iconography-yachinin <br />preserve adrighew andand botalai demmo aschaschilewim ine &quot;alserahutim gheta new yeseraw &quot; bemil tihittinna rasachewin zik yaregalu .....yighermal<br />bezihich tesfa ke merfe kedada betebebet haugur indi ayinet negher mayet andande imbayen teb yaregewal ethiopiyawineten meles yareghewal iwnetegna ethiopiyawiyan let keken gudguadachewist honew hiwetachewin behasab be sira betsom betselot betegbar meri ya poletica sayilu yeminorut nachew bizatim yalachew ikko inesu nachew 100mil ethiopiyawiyan bidemeru 40mil bemahionu agasesoch yitedaderalu ghin gheta alachew inesu lalibela bilu yohanis tewodros bilu minilik hayilesilassie bilu menghe meles bilu temelash ethiopiya kenesum kegnam buhala tinoralech idme legna sayihon idme legheta...","Ine yemighermegn ikko izza hagur temarku temeramerku yemilew hagher yafersal yateramisal yabelashal ,lenuro sil yebalhabtu mashofiya hono yemayamnibetin iyisera yaznal irkata zero.

balehabtu demmo atansubign, ghenzeb inji ray-bis ,hasab-bis ,style-bis lesu habt malet dubain mekopper feteran madakem, kelela balehabt gar mefokaker 5kg tre siga megosgos 1.5 litre wiski bichawin mecheres setochin mamaghet..... demmo ikko moghes inkuan yelachew kutachew  yesefachew temamoch nachew ine andande setochu ikko siyamamiru indet new kenezih gar tilobachew ilalew ghin ghenzeb yemayighebahin hullu yisetehal bizu ghize keza demmo gurachew kehulum yemiyasgherimegn demmo hulum honest nachew dehaw new sira fet leba yaltemare  ....lol
inezihu melisew demmo menghistin leba agame indih lalibela indiya welamo izi oromo iziya yibabalalu hulum ghin yaw nachew silte  demmo bemahil hono tus ghenzeb yigba inji  inesu 
nifas new meriyachew wedeziya sinafs wediya wedih sinefs wedih ......ayiiiiii Habesha zerihi ayibarek anten blo yeselemon zer didibinah ke 3000 amet tarikih libelt new

ignih sew demmo, alu redio timihirt tv mebrat generetor dozer belelebet ghin tesfa tatarinnet ray betemmolla andebet tarikachinin behalachinin iconography-yachinin 
preserve adrighew andand botalai demmo aschaschilewim ine ""alserahutim gheta new yeseraw "" bemil tihittinna rasachewin zik yaregalu .....yighermal
bezihich tesfa ke merfe kedada betebebet haugur indi ayinet negher mayet andande imbayen teb yaregewal ethiopiyawineten meles yareghewal iwnetegna ethiopiyawiyan let keken gudguadachewist honew hiwetachewin behasab be sira betsom betselot betegbar meri ya poletica sayilu yeminorut nachew bizatim yalachew ikko inesu nachew 100mil ethiopiyawiyan bidemeru 40mil bemahionu agasesoch yitedaderalu ghin gheta alachew inesu lalibela bilu yohanis tewodros bilu minilik hayilesilassie bilu menghe meles bilu temelash ethiopiya kenesum kegnam buhala tinoralech idme legna sayihon idme legheta...",TRUE,none,0,2018-02-03T10:49:49.000Z,2018-02-03T10:49:49.000Z,Ugz47cfBvLYTjgI6a554AaABAg,NA,NA
Tazebew Mola,https://yt3.ggpht.com/-ce7NQionS7w/AAAAAAAAAAI/AAAAAAAAAAA/LfqoAKJihJY/s28-c-k-no-mo-rj-c0xffffff/photo.jpg,http://www.youtube.com/channel/UCODt25bHyyJETGIwZcDxM3Q,UCODt25bHyyJETGIwZcDxM3Q,5-8kWn1tmXo,Good job,Good job,TRUE,none,0,2018-02-02T21:33:19.000Z,2018-02-02T21:33:19.000Z,UgyQTCrXszq0eDW1Ff54AaABAg,NA,NA
yelma shibru,https://yt3.ggpht.com/-BPFkHMvc0c8/AAAAAAAAAAI/AAAAAAAAAAA/3qtf6FmGZYw/s28-c-k-no-mo-rj-c0xffffff/photo.jpg,http://www.youtube.com/channel/UC4nHo2Js-63G9_fo1HcZT4w,UC4nHo2Js-63G9_fo1HcZT4w,5-8kWn1tmXo,ስለሁሉም ነገር እግዚአብሔር ይመስገን,ስለሁሉም ነገር እግዚአብሔር ይመስገን,TRUE,none,0,2018-02-01T09:26:39.000Z,2018-02-01T09:26:39.000Z,Ugy4MSGKml81YoK2yYd4AaABAg,NA,NA
temesgen yiber,https://yt3.ggpht.com/-TQRsmdzIBjo/AAAAAAAAAAI/AAAAAAAAAAA/vMAvlpHbzNs/s28-c-k-no-mo-rj-c0xffffff/photo.jpg,http://www.youtube.com/channel/UCDJwOKzJ_AXWPkD8daH_TDA,UCDJwOKzJ_AXWPkD8daH_TDA,5-8kWn1tmXo,let God  bless the monks,let God  bless the monks,TRUE,none,0,2018-02-01T07:39:08.000Z,2018-02-01T07:39:08.000Z,UgxJNBO8QsgB5lkjRkR4AaABAg,NA,NA
Belayneh Yimenu,https://yt3.ggpht.com/-B2XRWBHoOD4/AAAAAAAAAAI/AAAAAAAAAAA/K3iKdRiGkTk/s28-c-k-no-mo-rj-c0xffffff/photo.jpg,http://www.youtube.com/channel/UCLlh7geGCD1rr8oLU12DdfQ,UCLlh7geGCD1rr8oLU12DdfQ,5-8kWn1tmXo,good,good,TRUE,none,0,2018-01-31T11:42:21.000Z,2018-01-31T11:42:21.000Z,UgzvAm4NI_CBfDpADqp4AaABAg,NA,NA
Bell Gebreslasie 1234,https://yt3.ggpht.com/-mzgTvziVWjA/AAAAAAAAAAI/AAAAAAAAAAA/fRmxtAPBQSY/s28-c-k-no-mo-rj-c0xffffff/photo.jpg,http://www.youtube.com/channel/UCGNENwctMwMlEH_rFv5mFSg,UCGNENwctMwMlEH_rFv5mFSg,5-8kWn1tmXo,እንዴት ደስ ይላል የእግዚአብሔር ስም የተመሠገነ ይሁን,እንዴት ደስ ይላል የእግዚአብሔር ስም የተመሠገነ ይሁን,TRUE,none,0,2018-01-28T06:29:27.000Z,2018-01-28T06:29:27.000Z,Ugx8UO3dmYwdeHE4QOF4AaABAg,NA,NA
Abeba Temesgen,https://yt3.ggpht.com/-CM5v7fqXb3s/AAAAAAAAAAI/AAAAAAAAAAA/L_88ZLd7Tko/s28-c-k-no-mo-rj-c0xffffff/photo.jpg,http://www.youtube.com/channel/UCfusTUUUE0qeAfTVZiH35Xg,UCfusTUUUE0qeAfTVZiH35Xg,5-8kWn1tmXo,ድንቅ እና ተአምር ነው ዲስላክ የሰጣቸው ግን ከጭቃ እንኳን ድስት መስራት አትችሉም ዛሬ አለም ሰልጥኗል  የተባለው ምህራባውያን  እንኳን እንደዚ አይሰሩም,ድንቅ እና ተአምር ነው ዲስላክ የሰጣቸው ግን ከጭቃ እንኳን ድስት መስራት አትችሉም ዛሬ አለም ሰልጥኗል  የተባለው ምህራባውያን  እንኳን እንደዚ አይሰሩም,TRUE,none,0,2018-01-28T03:17:12.000Z,2018-01-28T03:21:53.000Z,Ugxg7yzEQZ3jepGxqOJ4AaABAg,NA,NA
essayas michael,https://yt3.ggpht.com/-zkHz-bH69nQ/AAAAAAAAAAI/AAAAAAAAAAA/6GGxfALqSUE/s28-c-k-no-mo-rj-c0xffffff/photo.jpg,http://www.youtube.com/channel/UCuBRQbmRJCHA41ZW3bHF4SA,UCuBRQbmRJCHA41ZW3bHF4SA,5-8kWn1tmXo,እኔ ምገርመኝ የኢትዮጵያ ህዝብ መቸ ነው ከተረት ተረት ናጻ ሚወጠው ? ሰው እንጅ ሚቀደስ ኣለት ይቀደሳል ወይ? የአርቶዶክስ ህዝብ መቸነው ከሰው መዋቅር ወጦ ወደ ጌታ ምትመለሱ ። ጥበቡ እሺ ጥሩ ነው ግን እንዴት ውሸት ሳወሩ ነው እግዛቢሄር ነው የመረጠው ሚሉት ? አረ እባካቹ ከውሽውት እና ከተረት ተረት ውጡ ።,እኔ ምገርመኝ የኢትዮጵያ ህዝብ መቸ ነው ከተረት ተረት ናጻ ሚወጠው ? ሰው እንጅ ሚቀደስ ኣለት ይቀደሳል ወይ? የአርቶዶክስ ህዝብ መቸነው ከሰው መዋቅር ወጦ ወደ ጌታ ምትመለሱ ። ጥበቡ እሺ ጥሩ ነው ግን እንዴት ውሸት ሳወሩ ነው እግዛቢሄር ነው የመረጠው ሚሉት ? አረ እባካቹ ከውሽውት እና ከተረት ተረት ውጡ ።,TRUE,none,0,2018-01-27T10:25:10.000Z,2018-01-27T10:25:10.000Z,Ugw7pAgvDB6lAjo-fpZ4AaABAg,NA,NA
Haftu Melaku,https://yt3.ggpht.com/-KngGNEpx1d0/AAAAAAAAAAI/AAAAAAAAAAA/piHiYYUI2yA/s28-c-k-no-mo-rj-c0xffffff/photo.jpg,http://www.youtube.com/channel/UCAbHTT6JfMRQl7onTxHVUgQ,UCAbHTT6JfMRQl7onTxHVUgQ,5-8kWn1tmXo,ምን አይነት መታደል ነው! ድንግል ትባርክህ,ምን አይነት መታደል ነው! ድንግል ትባርክህ,TRUE,none,1,2018-01-26T20:35:14.000Z,2018-01-26T20:35:14.000Z,UgxljWsHjyNsjmSJ7UF4AaABAg,NA,NA
Malal waw wendi konijoo,https://yt3.ggpht.com/-glnTNg1hKBM/AAAAAAAAAAI/AAAAAAAAAAA/3jgvvPqqT4c/s28-c-k-no-mo-rj-c0xffffff/photo.jpg,http://www.youtube.com/channel/UCM1QGwXF8e-TPrKW9XG9umg,UCM1QGwXF8e-TPrKW9XG9umg,5-8kWn1tmXo,የጥበብ ሁሉ ባለቤት እግዚአብሄር ይክበር ይመስገን ድንቅ ስራ ነው,የጥበብ ሁሉ ባለቤት እግዚአብሄር ይክበር ይመስገን ድንቅ ስራ ነው,TRUE,none,1,2018-01-26T17:42:48.000Z,2018-01-26T17:42:48.000Z,UgwQQ4M8SkDcyO67brV4AaABAg,NA,NA
Solomon Belay,https://yt3.ggpht.com/-uBukt8_r_S4/AAAAAAAAAAI/AAAAAAAAAAA/BtdqVZ-tiO4/s28-c-k-no-mo-rj-c0xffffff/photo.jpg,http://www.youtube.com/channel/UCv8iu9IaJ09wFHRmC4OrQlw,UCv8iu9IaJ09wFHRmC4OrQlw,5-8kWn1tmXo,ሥለሁሉም ነገር እግዚአብሄር ይመሥገን ላአባቶች እድሜ ጤና አብዝቶ ይሥጥልን ተዋህዶ ለዘላለም ትኑር,ሥለሁሉም ነገር እግዚአብሄር ይመሥገን ላአባቶች እድሜ ጤና አብዝቶ ይሥጥልን ተዋህዶ ለዘላለም ትኑር,TRUE,none,2,2018-01-26T14:20:37.000Z,2018-01-26T14:20:37.000Z,UgyWbtxFd9d6Z4N0jxd4AaABAg,NA,NA
Aschu Grmay,https://yt3.ggpht.com/-0MO1FCocL6o/AAAAAAAAAAI/AAAAAAAAAAA/v0jDGcj1aDA/s28-c-k-no-mo-rj-c0xffffff/photo.jpg,http://www.youtube.com/channel/UCNGwacML6WJqY52MetGKJCg,UCNGwacML6WJqY52MetGKJCg,5-8kWn1tmXo,በእዉኑ ለእግዚአብሄር የሚሳነው ነገር የለም በዚህ ዘመን ይህን የሚመስል ህንጻ መሰራት በጣም ነዉ የሚገርመው እግዚአብሔር ጥበብና ጸጋዉን ጨምሮ ያድላቸው። እልልልልልልልልልልልልል,በእዉኑ ለእግዚአብሄር የሚሳነው ነገር የለም በዚህ ዘመን ይህን የሚመስል ህንጻ መሰራት በጣም ነዉ የሚገርመው እግዚአብሔር ጥበብና ጸጋዉን ጨምሮ ያድላቸው። እልልልልልልልልልልልልል,TRUE,none,1,2018-01-26T13:18:33.000Z,2018-01-26T13:18:33.000Z,UgzslIp_BYQlmFLSJ5h4AaABAg,NA,NA
Esubale Awoke,https://yt3.ggpht.com/-BY5W6x7QWXA/AAAAAAAAAAI/AAAAAAAAAAA/ebrX_IrhrcU/s28-c-k-no-mo-rj-c0xffffff/photo.jpg,http://www.youtube.com/channel/UCbf_Eyh9CkKkQ19KfSkSf0g,UCbf_Eyh9CkKkQ19KfSkSf0g,5-8kWn1tmXo,etub  denke  newu,etub  denke  newu,TRUE,none,0,2018-01-26T12:46:04.000Z,2018-01-26T12:46:04.000Z,UgwwtCeKWZInHbVPwCt4AaABAg,NA,NA
Ketemaw Alebachew,https://yt3.ggpht.com/-DnfYMeXec7M/AAAAAAAAAAI/AAAAAAAAAAA/vwtZO-pZeo8/s28-c-k-no-mo-rj-c0xffffff/photo.jpg,http://www.youtube.com/channel/UCxPUAkWgulBHjRHFg-xAgFw,UCxPUAkWgulBHjRHFg-xAgFw,5-8kWn1tmXo,Elllllllllllllllllll  beiwnet estub dink new,Elllllllllllllllllll  beiwnet estub dink new,TRUE,none,0,2018-01-26T10:37:43.000Z,2018-01-26T10:37:43.000Z,UgzhcsMpG33lTbkoW2h4AaABAg,NA,NA
have been hacked by: toty ourworld,https://yt3.ggpht.com/-hLC7UAtl3A4/AAAAAAAAAAI/AAAAAAAAAAA/qYKPsBsfecQ/s28-c-k-no-mo-rj-c0xffffff/photo.jpg,http://www.youtube.com/channel/UCPWsogx26qYEF73KnKc1tHw,UCPWsogx26qYEF73KnKc1tHw,5-8kWn1tmXo,ተመስገን የጥበብ ባለቤት እግዚአብሔር አምላክ ለአባቶቻችን ረጅም እድሜ ስጥልእን።,ተመስገን የጥበብ ባለቤት እግዚአብሔር አምላክ ለአባቶቻችን ረጅም እድሜ ስጥልእን።,TRUE,none,1,2018-01-22T16:10:44.000Z,2018-01-22T16:10:44.000Z,UgynF-4LtG9yZZJc0Vl4AaABAg,NA,NA
Dereje Nibret,https://yt3.ggpht.com/-6SIVOvIqHlk/AAAAAAAAAAI/AAAAAAAAAAA/pmLA_d23-qU/s28-c-k-no-mo-rj-c0xffffff/photo.jpg,http://www.youtube.com/channel/UC7XAsUd4oHFHU88XIphheeQ,UC7XAsUd4oHFHU88XIphheeQ,5-8kWn1tmXo,ሥለሁሉም   ነገር  እግዚአብሄር  ይመሥገን   ላአባቶች  እድሜ  ጤና  አብዝቶ  ይሥጥልን  ተዋህዶ  ለዘላለም  ትኑር !!!,ሥለሁሉም   ነገር  እግዚአብሄር  ይመሥገን   ላአባቶች  እድሜ  ጤና  አብዝቶ  ይሥጥልን  ተዋህዶ  ለዘላለም  ትኑር !!!,TRUE,none,1,2018-01-22T08:48:46.000Z,2018-01-22T08:48:46.000Z,Ugw_DNWz7vLw9MXB2cF4AaABAg,NA,NA
Arsema Kidst,https://yt3.ggpht.com/-p9OzyI-VGY0/AAAAAAAAAAI/AAAAAAAAAAA/4ofoKh_Hosk/s28-c-k-no-mo-rj-c0xffffff/photo.jpg,http://www.youtube.com/channel/UCOY2r8c65zgsKm6V8uIiuyA,UCOY2r8c65zgsKm6V8uIiuyA,5-8kWn1tmXo,thdso saytfa amlkchen endeh yserl,thdso saytfa amlkchen endeh yserl,TRUE,none,0,2018-01-20T21:04:23.000Z,2018-01-20T21:04:23.000Z,UgyrCGg4pc65LQNwAOd4AaABAg,NA,NA
እግዚአብሔር እረኛየነዉ ربنا يسوع المسيح موجود,https://yt3.ggpht.com/-GQyjBrLkYrQ/AAAAAAAAAAI/AAAAAAAAAAA/EzJpwxmQ0aE/s28-c-k-no-mo-rj-c0xffffff/photo.jpg,http://www.youtube.com/channel/UChZ8_i72AzHx2qozfyocOkQ,UChZ8_i72AzHx2qozfyocOkQ,5-8kWn1tmXo,እግዚአብሔር ይመስገን ምን ይሳነዋል ለኢየሱስ ክርስቶስ  ጌታ ሆይ ተመስገን እልልልልልልል💐💐💐💐💐💐💐💐💒,እግዚአብሔር ይመስገን ምን ይሳነዋል ለኢየሱስ ክርስቶስ  ጌታ ሆይ ተመስገን እልልልልልልል💐💐💐💐💐💐💐💐💒,TRUE,none,0,2018-01-20T19:23:44.000Z,2018-01-20T19:23:44.000Z,Ugz7oin1nEVYz3f5G294AaABAg,NA,NA
Hh bb,https://yt3.ggpht.com/-6yUQBQ8iUsM/AAAAAAAAAAI/AAAAAAAAAAA/rOemRah0cKI/s28-c-k-no-mo-rj-c0xffffff/photo.jpg,http://www.youtube.com/channel/UCNv1PcKKy3wmOtVnRVkOMnQ,UCNv1PcKKy3wmOtVnRVkOMnQ,5-8kWn1tmXo,አላውቀውም ውስጤን ምን እንደወረረኝ ግን ውስጤም ተስፋም አደረገ ቃሉ ተፈፅሞ ሀገሬ ትልቅ እንደምትሆን በመንፈስ ከወደቅንበትም እንደሚያነሳን,አላውቀውም ውስጤን ምን እንደወረረኝ ግን ውስጤም ተስፋም አደረገ ቃሉ ተፈፅሞ ሀገሬ ትልቅ እንደምትሆን በመንፈስ ከወደቅንበትም እንደሚያነሳን,TRUE,none,1,2018-01-20T10:53:28.000Z,2018-01-20T10:54:34.000Z,UgzrjcnXgmUSCIBotul4AaABAg,NA,NA
kiduish21,https://yt3.ggpht.com/-OoKBzjWPXng/AAAAAAAAAAI/AAAAAAAAAAA/o3ICR1bWr8M/s28-c-k-no-mo-rj-c0xffffff/photo.jpg,http://www.youtube.com/channel/UC5vD6p9XNuskLOvH397hhNw,UC5vD6p9XNuskLOvH397hhNw,5-8kWn1tmXo,አርእስቱን ቀይረው,አርእስቱን ቀይረው,TRUE,none,0,2018-01-20T06:43:31.000Z,2018-01-20T06:43:31.000Z,UgxEKvYNkFvcD_I4l0p4AaABAg,NA,NA
Alexander Tessema,https://yt3.ggpht.com/-fWzLlewNX_U/AAAAAAAAAAI/AAAAAAAAAAA/_t08jG6CfAE/s28-c-k-no-mo-rj-c0xffffff/photo.jpg,http://www.youtube.com/channel/UCt92tVzMjSqjPaiRRGa9R1w,UCt92tVzMjSqjPaiRRGa9R1w,5-8kWn1tmXo,"Ewinetim Dagamwi Lalibela. Edime ena Tena Yistewot Abatachin. Tsegawon yabizalewot.  Fetariachin Egzibaher kidist erstun Ethiopian Yibarik Yikedis. Be hagriim wusit hone be wuchi yalutin telatochuan hulu Yidemsisilin, Ye Egir Tibia Yarigachew. Kidist Ethiopia ena Ritiet Kidist Orthodox Haymanot Le Zelalem Tinur! Amen!","Ewinetim Dagamwi Lalibela. Edime ena Tena Yistewot Abatachin. Tsegawon yabizalewot.  Fetariachin Egzibaher kidist erstun Ethiopian Yibarik Yikedis. Be hagriim wusit hone be wuchi yalutin telatochuan hulu Yidemsisilin, Ye Egir Tibia Yarigachew. Kidist Ethiopia ena Ritiet Kidist Orthodox Haymanot Le Zelalem Tinur! Amen!",TRUE,none,1,2018-01-20T05:23:23.000Z,2018-01-20T05:33:24.000Z,UgyLhPzUAaTHv0u4qFZ4AaABAg,NA,NA
Dejen Kiros,https://yt3.ggpht.com/-2CinCn3sMAw/AAAAAAAAAAI/AAAAAAAAAAA/Kah0IEJG9b4/s28-c-k-no-mo-rj-c0xffffff/photo.jpg,http://www.youtube.com/channel/UC_OoSglHeSbx1tniaqCT5AQ,UC_OoSglHeSbx1tniaqCT5AQ,5-8kWn1tmXo,Kal hiwet yasemaln Ethiopian egziabher ybarkln agalgulot edme ycbemrlnnnn dngl maryam bexelotwa atleyennn amlake esrael ymesgen,Kal hiwet yasemaln Ethiopian egziabher ybarkln agalgulot edme ycbemrlnnnn dngl maryam bexelotwa atleyennn amlake esrael ymesgen,TRUE,none,0,2018-01-19T20:51:39.000Z,2018-01-19T20:51:39.000Z,Ugxyj88SajGUmBGZNv14AaABAg,NA,NA
Rahel Bekele,https://yt3.ggpht.com/-9g0dC6jDidQ/AAAAAAAAAAI/AAAAAAAAAAA/Fo1nZ2-kwdM/s28-c-k-no-mo-rj-c0xffffff/photo.jpg,http://www.youtube.com/channel/UCkbtSUYh2ExNhv4Tp9NtMeQ,UCkbtSUYh2ExNhv4Tp9NtMeQ,5-8kWn1tmXo,ኦርቶዶክስ ተዋህዶ ለዘላለም ትኑር አሜን!!!,ኦርቶዶክስ ተዋህዶ ለዘላለም ትኑር አሜን!!!,TRUE,none,2,2018-01-19T15:15:44.000Z,2018-01-19T15:15:44.000Z,UgzfhuCwKPRfiQkGaX94AaABAg,NA,NA
Yemimeka Beegziyabhir ymeka Golodiyas !!!!!!!!,https://yt3.ggpht.com/-Cr0oGyi9WrY/AAAAAAAAAAI/AAAAAAAAAAA/pypNJnLJrUE/s28-c-k-no-mo-rj-c0xffffff/photo.jpg,http://www.youtube.com/channel/UCtEtFD7MJbhAjRq5bfd3IMQ,UCtEtFD7MJbhAjRq5bfd3IMQ,5-8kWn1tmXo,Weyyy <br />ABATACHIN  QALEHYWET  YASEMALN  !!!!!!!!!!!!<br /><br />EDMIYACHIHUN  YARZMLN  !!!!,"Weyyy 
ABATACHIN  QALEHYWET  YASEMALN  !!!!!!!!!!!!

EDMIYACHIHUN  YARZMLN  !!!!",TRUE,none,0,2018-01-18T18:43:20.000Z,2018-01-18T18:43:20.000Z,Ugxj_cb1-RsbZr2b5WN4AaABAg,NA,NA
Abel Haile,https://yt3.ggpht.com/-WuutoVY_0aM/AAAAAAAAAAI/AAAAAAAAAAA/i5AZzXL9ZXE/s28-c-k-no-mo-rj-c0xffffff/photo.jpg,http://www.youtube.com/channel/UC2YuSNGUCDM90EnRgfpBrUw,UC2YuSNGUCDM90EnRgfpBrUw,5-8kWn1tmXo,Amazing God&#39;s work! It&#39;s also amazing when everything is explained this well and how there is a deep meaning in Tewahedo bete&#39;Christian.,Amazing God's work! It's also amazing when everything is explained this well and how there is a deep meaning in Tewahedo bete'Christian.,TRUE,none,0,2018-01-18T15:04:52.000Z,2018-01-18T15:04:52.000Z,UgwYDYn0spD8b0VV01h4AaABAg,NA,NA
Mamma Konjo,https://yt3.ggpht.com/-vrUUIftDz64/AAAAAAAAAAI/AAAAAAAAAAA/FowTQcucSRY/s28-c-k-no-mo-rj-c0xffffff/photo.jpg,http://www.youtube.com/channel/UCyOXayfXO1UbIco3qbUNkzA,UCyOXayfXO1UbIco3qbUNkzA,5-8kWn1tmXo,wey metadel egna le hodchen  afer Duma enbelalen  edi ladelchew  betekerstiyan  yanesalu,wey metadel egna le hodchen  afer Duma enbelalen  edi ladelchew  betekerstiyan  yanesalu,TRUE,none,0,2018-01-18T13:15:29.000Z,2018-01-18T13:15:29.000Z,UgzqRN92v48707Bne7B4AaABAg,NA,NA
bewunetu d,https://yt3.ggpht.com/-hPEbFQrzbB8/AAAAAAAAAAI/AAAAAAAAAAA/KDxXjzI9yEs/s28-c-k-no-mo-rj-c0xffffff/photo.jpg,http://www.youtube.com/channel/UCtSZs429PBkRA1htsIBNK-A,UCtSZs429PBkRA1htsIBNK-A,5-8kWn1tmXo,የሶሰት መአዘኑ （የእንግሊዝኛ &#39;&#39;&#39;Y&#39;&#39; ፊደል የሚመስለው）ትርጉም አውቈው ቢሆን ደስታዬ እና መደነቄ ሙሉ ይሆን ነበር....,የሶሰት መአዘኑ （የእንግሊዝኛ '''Y'' ፊደል የሚመስለው）ትርጉም አውቈው ቢሆን ደስታዬ እና መደነቄ ሙሉ ይሆን ነበር....,TRUE,none,0,2018-01-18T10:24:56.000Z,2018-01-18T10:24:56.000Z,UgxxWPU_j0Cz0AFrpFl4AaABAg,NA,NA
Gelila Shemels,https://yt3.ggpht.com/-Uwy1fVSmTaQ/AAAAAAAAAAI/AAAAAAAAAAA/33rzfbIHpP8/s28-c-k-no-mo-rj-c0xffffff/photo.jpg,http://www.youtube.com/channel/UCUqRCyREyHROm9srHoL5BcQ,UCUqRCyREyHROm9srHoL5BcQ,5-8kWn1tmXo,ድንቆዎች ናችሁ የእኛ አባቶዎች እረጅም እድሜ ይስጥልን,ድንቆዎች ናችሁ የእኛ አባቶዎች እረጅም እድሜ ይስጥልን,TRUE,none,1,2018-01-18T10:24:50.000Z,2018-01-18T10:24:50.000Z,Ugz283YCANk6-pOhUq14AaABAg,NA,NA
Kuri Argaye,https://yt3.ggpht.com/-mGnZF_YfE6A/AAAAAAAAAAI/AAAAAAAAAAA/C_JDFqnyHl4/s28-c-k-no-mo-rj-c0xffffff/photo.jpg,http://www.youtube.com/channel/UCXjk_xuLtKmkJahNbAGw15Q,UCXjk_xuLtKmkJahNbAGw15Q,5-8kWn1tmXo,እግዚአብሔር ይመስገን አሜን,እግዚአብሔር ይመስገን አሜን,TRUE,none,0,2018-01-18T10:07:49.000Z,2018-01-18T10:07:49.000Z,UgxuzXwAnUGxJ6YxXc94AaABAg,NA,NA
Abe Fekade,https://yt3.ggpht.com/-fgplsXJy67g/AAAAAAAAAAI/AAAAAAAAAAA/HknYyiG7duY/s28-c-k-no-mo-rj-c0xffffff/photo.jpg,http://www.youtube.com/channel/UC7iWl_AmF9zOlmif5V9f4PA,UC7iWl_AmF9zOlmif5V9f4PA,5-8kWn1tmXo,Wow praise God...,Wow praise God...,TRUE,none,0,2018-01-18T06:09:18.000Z,2018-01-18T06:09:18.000Z,UgzGCdmMv2YoYKeKI094AaABAg,NA,NA
Rossa Melaku,https://yt3.ggpht.com/-RMYow_FI_vw/AAAAAAAAAAI/AAAAAAAAAAA/sZgdHE-Y_Ns/s28-c-k-no-mo-rj-c0xffffff/photo.jpg,http://www.youtube.com/channel/UCTsF67o406Y_LivNqi0x93Q,UCTsF67o406Y_LivNqi0x93Q,5-8kWn1tmXo,እንቱ ቄሺ ከአሁኑ እያስተዋወቁ አዲሱን<br />ወይም ትንሹንየቅዱስላሊበላን መተረክና<br />ማስጎብኘት ስራ ጥሩ አይደለም እደዛኛው<br />የቱሪስትናቅርስ ድርጅት የሚስሩ በብረት<br />ግራናቀኝ እዳያቆምሎት ይጠንቀቁ<br />ቱረስት አሰጎብኞችን ቅርሳችንን ወደውጭ<br />እዳይጓዝ አደራ በቅዱስላሊበላ በመብርኅን<br />አደራ አትዮጵያ ለዘላለም ትኑርልን,"እንቱ ቄሺ ከአሁኑ እያስተዋወቁ አዲሱን
ወይም ትንሹንየቅዱስላሊበላን መተረክና
ማስጎብኘት ስራ ጥሩ አይደለም እደዛኛው
የቱሪስትናቅርስ ድርጅት የሚስሩ በብረት
ግራናቀኝ እዳያቆምሎት ይጠንቀቁ
ቱረስት አሰጎብኞችን ቅርሳችንን ወደውጭ
እዳይጓዝ አደራ በቅዱስላሊበላ በመብርኅን
አደራ አትዮጵያ ለዘላለም ትኑርልን",TRUE,none,2,2018-01-17T20:18:17.000Z,2018-01-17T20:18:17.000Z,UgxSbDBnRM2GtBuHRIh4AaABAg,NA,NA
