text,favorited,favoriteCount,replyToSN,created,truncated,replyToSID,id,replyToUID,statusSource,screenName,retweetCount,isRetweet,retweeted,longitude,latitude,link,user_network,user_hashtag
RT @addisstandard: Update: Banners being put up on the streets of #Asmara confirm #Ethiopia's delegation to #Eritrea will be led by PM #Abi…,FALSE,0,NA,2018-07-07T16:13:27Z,FALSE,NA,1015629880787075100,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",LaurenPinDC,18,TRUE,FALSE,NA,NA,,@addisstandard,#Asmara #Ethiopia #Eritrea #Abi
RT @ChinaAfricaBlog: Leaders of #Djibouti #Ethiopia #Rwanda #Somalia #Sudan &amp; #China Amb. inaugurate new #BeltandRoad gateway to #Africa ht…,FALSE,0,NA,2018-07-07T16:13:27Z,FALSE,NA,1015629879696547800,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",pineconemacro,23,TRUE,FALSE,NA,NA,,@ChinaAfricaBlog,#Djibouti #Ethiopia #Rwanda #Somalia #Sudan #China #BeltandRoad #Africa
"RT @addisstandard: #Ethiopia: Eritrean social media handles post pics showing roads, junctions, roundabouts &amp; other key places in various c…",FALSE,0,NA,2018-07-07T16:13:21Z,FALSE,NA,1015629856372084700,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",LaurenPinDC,45,TRUE,FALSE,NA,NA,,@addisstandard,#Ethiopia
"RT @Gnatalie23: Flags are lining the main streets.  Banners in English, Tigrinya, Amharic, and Oromiya are going up. There's an air of exci…",FALSE,0,NA,2018-07-07T16:13:13Z,FALSE,NA,1015629820322091e3,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",tesfalem07,47,TRUE,FALSE,NA,NA,,@Gnatalie23,
"Jawar reportedly said ethnic attacks in #Oromia / #Ethiopia becoming uncontrollable. Well, in my 2017 article on… https://t.co/vQRQXsJpCj",FALSE,2,NA,2018-07-07T16:12:38Z,TRUE,NA,1015629673353621500,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>",MTBorago,2,FALSE,FALSE,NA,NA,https://t.co/vQRQXsJpCj,,#Oromia #Ethiopia
"""እኔ ከሞትኩ ሠርዶ አይብቀል"" አለች ሕዋሀት? https://t.co/D91fj2wUjc via @Zehabesha #Ethiopia",FALSE,0,NA,2018-07-07T16:12:07Z,FALSE,NA,1015629542663303200,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",zehabesha,0,FALSE,FALSE,NA,NA,https://t.co/D91fj2wUjc,@Zehabesha,#Ethiopia
This is probably the first time that I heard a budget appropriation to benefit the public. Sound fiscal policy and… https://t.co/LNNkphC4Yi,FALSE,0,NA,2018-07-07T16:11:10Z,TRUE,NA,1015629307006345200,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",sassefa,0,FALSE,FALSE,NA,NA,https://t.co/LNNkphC4Yi,,
"RT @MdriBahri: Historic day coming up July 8 2018 , #Eritrea #Ethiopia moving towards sustainable peace. https://t.co/donFHiZLPq",FALSE,0,NA,2018-07-07T16:11:08Z,FALSE,NA,1015629295094521900,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",DahlaKib,5,TRUE,FALSE,NA,NA,https://t.co/donFHiZLPq,@MdriBahri,#Eritrea #Ethiopia
#Ethiopia +  #Eritrea https://t.co/Xmu7GDmNr7,FALSE,0,NA,2018-07-07T16:11:02Z,FALSE,NA,1015629270192975900,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NegaFraser,0,FALSE,FALSE,NA,NA,https://t.co/Xmu7GDmNr7,,#Ethiopia #Eritrea
RT @FlawlessinET: U know it’s a new day in #Ethiopia when u are avidly following government employees to see what’s new! @fitsumaregaa @Abe…,FALSE,0,NA,2018-07-07T16:10:38Z,FALSE,NA,1015629169944858600,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",addisstandard,4,TRUE,FALSE,NA,NA,,@FlawlessinET @fitsumaregaa @Abe,#Ethiopia
What a time to be alive! #Ethiopia n Prime Minister Dr. Abiy Ahmad will be in Asmara #Eritrea Meeting President Isa… https://t.co/6zFy8MFvVp,FALSE,2,NA,2018-07-07T16:10:20Z,TRUE,NA,1015629096666259500,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",naomi_abebe,1,FALSE,FALSE,NA,NA,https://t.co/6zFy8MFvVp,,#Ethiopia #Eritrea
"RT @Gnatalie23: Flags are lining the main streets.  Banners in English, Tigrinya, Amharic, and Oromiya are going up. There's an air of exci…",FALSE,0,NA,2018-07-07T16:10:14Z,FALSE,NA,1015629071382929400,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",DickensOlewe,47,TRUE,FALSE,NA,NA,,@Gnatalie23,
"RT @Gnatalie23: Flags are lining the main streets.  Banners in English, Tigrinya, Amharic, and Oromiya are going up. There's an air of exci…",FALSE,0,NA,2018-07-07T16:10:12Z,FALSE,NA,1015629061715087400,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",MakdaFess,47,TRUE,FALSE,NA,NA,,@Gnatalie23,
RT @addisstandard: Update: Banners being put up on the streets of #Asmara confirm #Ethiopia's delegation to #Eritrea will be led by PM #Abi…,FALSE,0,NA,2018-07-07T16:10:10Z,FALSE,NA,1015629052357431300,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",asefa_asmelash,18,TRUE,FALSE,NA,NA,,@addisstandard,#Asmara #Ethiopia #Eritrea #Abi
RT @BeriGebrehiwot: I can’t imagine the heart throbbing #JOY the people of #Eritrea and #Ethiopia are experiencing right now! After 30 year…,FALSE,0,NA,2018-07-07T16:09:51Z,FALSE,NA,1015628973483622400,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1People1Heart,2,TRUE,FALSE,NA,NA,,@BeriGebrehiwot,#JOY #Eritrea #Ethiopia
U know it’s a new day in #Ethiopia when u are avidly following government employees to see what’s new!… https://t.co/E1MTW6fKXg,FALSE,24,NA,2018-07-07T16:09:45Z,TRUE,NA,1015628947571306500,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",FlawlessinET,4,FALSE,FALSE,NA,NA,https://t.co/E1MTW6fKXg,,#Ethiopia
"RT @Zesemir: This video made my day,I love my people 😅. #ethiopia #EthiopiaForever https://t.co/k6eCRDXyVU",FALSE,0,NA,2018-07-07T16:09:33Z,FALSE,NA,1015628900037201900,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",soyataragaw,33,TRUE,FALSE,NA,NA,https://t.co/k6eCRDXyVU,@Zesemir,#ethiopia #EthiopiaForever
#Ethiopia let’s be honest if abiy was Amhara and was appointing only Amharas to positions of power oromos was riot… https://t.co/ZoE0OM4QpD,FALSE,1,NA,2018-07-07T16:09:32Z,TRUE,NA,1015628895629008900,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>",NegassoKadir,0,FALSE,FALSE,NA,NA,https://t.co/ZoE0OM4QpD,,#Ethiopia
"“For us, this is a business + an investment. It will empower refugees and hosts like us and strengthen our local ec… https://t.co/Ek6ye5KFfU",FALSE,0,NA,2018-07-07T16:09:07Z,TRUE,NA,1015628791023063e3,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",UNHCREthiopia,0,FALSE,FALSE,NA,NA,https://t.co/Ek6ye5KFfU,,
"RT @Gnatalie23: Flags are lining the main streets.  Banners in English, Tigrinya, Amharic, and Oromiya are going up. There's an air of exci…",FALSE,0,NA,2018-07-07T16:08:48Z,FALSE,NA,1015628709376811e3,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",samueltukue,47,TRUE,FALSE,NA,NA,,@Gnatalie23,
"RT @fitsumaregaa: HE PM Abiy Ahmed called for the establishment of Diaspora Trust Fund—that can be managed independently, which not only bo…",FALSE,0,NA,2018-07-07T16:08:47Z,FALSE,NA,1015628705799032800,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",selseladu,172,TRUE,FALSE,NA,NA,,@fitsumaregaa,
"RT @Gnatalie23: Flags are lining the main streets.  Banners in English, Tigrinya, Amharic, and Oromiya are going up. There's an air of exci…",FALSE,0,NA,2018-07-07T16:08:35Z,FALSE,NA,1.0156286565579121e+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Yohanne23062439,47,TRUE,FALSE,NA,NA,,@Gnatalie23,
Abiy Ahmed continues to spread ethnic chaos to #Ethiopia.  no justice no peace!  https://t.co/CfkVeo4526,FALSE,0,NA,2018-07-07T16:08:21Z,FALSE,NA,1015628596457672700,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Ethiopia_Abebe,0,FALSE,FALSE,NA,NA,https://t.co/CfkVeo4526,,#Ethiopia
"RT @Gnatalie23: Flags are lining the main streets.  Banners in English, Tigrinya, Amharic, and Oromiya are going up. There's an air of exci…",FALSE,0,NA,2018-07-07T16:08:08Z,FALSE,NA,1015628543181504500,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",kifleyeezus,47,TRUE,FALSE,NA,NA,,@Gnatalie23,
#Lion #ConqueringLion #Ethiopia #CushCoffee #BeansAndGars #CoffeeAndCigars #Yirgacheffe #CasaFernandezAganorsaLeaf… https://t.co/wD86x29wll,FALSE,0,NA,2018-07-07T16:08:03Z,TRUE,NA,1015628522742829e3,NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",BaristaOnDutY,0,FALSE,FALSE,NA,NA,https://t.co/wD86x29wll,,#Lion #ConqueringLion #Ethiopia #CushCoffee #BeansAndGars #CoffeeAndCigars #Yirgacheffe #CasaFernandezAganorsaLeaf
RT @addisstandard: Update: Banners being put up on the streets of #Asmara confirm #Ethiopia's delegation to #Eritrea will be led by PM #Abi…,FALSE,0,NA,2018-07-07T16:06:50Z,FALSE,NA,1015628212787994600,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",VapoRub__,18,TRUE,FALSE,NA,NA,,@addisstandard,#Asmara #Ethiopia #Eritrea #Abi
"RT @addisstandard: More pictures! #Ethiopia-#Eritrea.
While Eritrean flag has been on display in the streets of #AddisAbeba during #AU summ…",FALSE,0,NA,2018-07-07T16:06:45Z,FALSE,NA,1015628192973979600,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",VapoRub__,18,TRUE,FALSE,NA,NA,,@addisstandard,#Ethiopia #Eritrea #AddisAbeba #AU
"RT @Gnatalie23: Flags are lining the main streets.  Banners in English, Tigrinya, Amharic, and Oromiya are going up. There's an air of exci…",FALSE,0,NA,2018-07-07T16:06:05Z,FALSE,NA,1015628026648948700,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",selzzzz,47,TRUE,FALSE,NA,NA,,@Gnatalie23,
"RT @tekerebanelim: ...beyond superficial speculation, I think what we're witnessing here (and this happens to be Keren at 330pm today) is a…",FALSE,0,NA,2018-07-07T16:05:54Z,FALSE,NA,1015627978406064100,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NeaminZeleke,58,TRUE,FALSE,NA,NA,,@tekerebanelim,
"RT @ahunnaeziakonwa: #HappeningNow Taking a piece of #Africa's capital #Addisababa with me as I take leave of the @UNEthiopia &amp; #Ethiopia,…",FALSE,0,NA,2018-07-07T16:05:33Z,FALSE,NA,1015627892091490300,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>",rmusumba,13,TRUE,FALSE,NA,NA,,@ahunnaeziakonwa @UNEthiopia,#HappeningNow #Africa #Addisababa #Ethiopia
"RT @MdriBahri: Historic day coming up July 8 2018 , #Eritrea #Ethiopia moving towards sustainable peace. https://t.co/donFHiZLPq",FALSE,0,NA,2018-07-07T16:05:31Z,FALSE,NA,1015627881798602800,NA,"<a href=""https://roundteam.co"" rel=""nofollow"">RoundTeam</a>",EritreaRT1,5,TRUE,FALSE,NA,NA,https://t.co/donFHiZLPq,@MdriBahri,#Eritrea #Ethiopia
"RT @addisstandard: #Ethiopia: Eritrean social media handles post pics showing roads, junctions, roundabouts &amp; other key places in various c…",FALSE,0,NA,2018-07-07T16:05:15Z,FALSE,NA,10156278169757e5,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",missh007,45,TRUE,FALSE,NA,NA,,@addisstandard,#Ethiopia
"RT @VOATigrigna: ኣስመራ: ንቀ/ሚ ኢትዮጵያ ንምቕባል ምድላዋት ይግበር ኣሎ
 https://t.co/3GRb4wAvhG 
 #Eritrea #Ethiopia #VOATigrigna #asmara",FALSE,0,NA,2018-07-07T16:05:13Z,FALSE,NA,1015627809337823200,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Sami60329sami,2,TRUE,FALSE,NA,NA,https://t.co/3GRb4wAvhG,@VOATigrigna,#Eritrea #Ethiopia #VOATigrigna #asmara
RT @PreciseConsult: #ethiopia shows that our people can be very entrepreneurial...if only we could make it just a bit easier for the small…,FALSE,0,NA,2018-07-07T16:05:09Z,FALSE,NA,1015627790002073600,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",globetrotter1_,2,TRUE,FALSE,NA,NA,,@PreciseConsult,#ethiopia
#Ethiopia: ርዕዮት ዜና መፅሄት || #ReyotNewsMagazine - 7/7/18 https://t.co/AFSB9zdDxW,FALSE,0,NA,2018-07-07T16:04:32Z,FALSE,NA,1015627637253984300,NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>",AbbaSheger,0,FALSE,FALSE,NA,NA,https://t.co/AFSB9zdDxW,,#Ethiopia #ReyotNewsMagazine
"RT @woldeyes_t: @Tseday @AlemayehuFentaw #Ethiopia won't disintegrate, the criminal mask #EPRDF will.

Why? Because #TPLF is not something…",FALSE,0,NA,2018-07-07T16:03:43Z,FALSE,NA,1015627429841383400,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>",NegassoKadir,1,TRUE,FALSE,NA,NA,,@woldeyes_t @Tseday @AlemayehuFentaw,#Ethiopia #EPRDF #TPLF
"RT @TubeKirar: Ethiopia a land of beauty!
#Ethiopia https://t.co/5dprGdLvrR",FALSE,0,NA,2018-07-07T16:03:39Z,FALSE,NA,1015627413030621200,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Redfish82191057,1,TRUE,FALSE,NA,NA,https://t.co/5dprGdLvrR,@TubeKirar,#Ethiopia
"Historic day coming up July 8 2018 , #Eritrea #Ethiopia moving towards sustainable peace. https://t.co/donFHiZLPq",FALSE,6,NA,2018-07-07T16:03:07Z,FALSE,NA,1015627279047757800,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",MdriBahri,5,FALSE,FALSE,NA,NA,https://t.co/donFHiZLPq,,#Eritrea #Ethiopia
"RT @MvembaDizolele: 77 yrs today, July 6, 1941, the Congolese FP troops vanquished Mussolini’s army in #Ethiopia at the Battle of Saïo (Dem…",FALSE,0,NA,2018-07-07T16:01:52Z,FALSE,NA,1015626966555398100,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Soraziz,14,TRUE,FALSE,NA,NA,,@MvembaDizolele,#Ethiopia
"RT @Gnatalie23: Flags are lining the main streets.  Banners in English, Tigrinya, Amharic, and Oromiya are going up. There's an air of exci…",FALSE,0,NA,2018-07-07T16:01:46Z,FALSE,NA,1015626940504510500,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",MdriBahri,47,TRUE,FALSE,NA,NA,,@Gnatalie23,
It's high time. I am here on a family visit and listened to HE PM Dr. Abiy Ahmed addressing the parliament. With su… https://t.co/D9ez5kgyoI,FALSE,0,NA,2018-07-07T16:01:40Z,TRUE,NA,1015626913682022400,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",sassefa,0,FALSE,FALSE,NA,NA,https://t.co/D9ez5kgyoI,,
"RT @VOATigrigna: ኣስመራ: ንቀ/ሚ ኢትዮጵያ ንምቕባል ምድላዋት ይግበር ኣሎ
 https://t.co/D8c7KkZNtD 
 #Eritrea #Ethiopia #VOATigrigna #asmara",FALSE,0,NA,2018-07-07T16:01:30Z,FALSE,NA,1015626870476496900,NA,"<a href=""https://roundteam.co"" rel=""nofollow"">RoundTeam</a>",EritreaRT1,1,TRUE,FALSE,NA,NA,https://t.co/D8c7KkZNtD,@VOATigrigna,#Eritrea #Ethiopia #VOATigrigna #asmara
"RT @VOATigrigna: ኣስመራ: ንቀ/ሚ ኢትዮጵያ ንምቕባል ምድላዋት ይግበር ኣሎ
 https://t.co/3GRb4wAvhG 
 #Eritrea #Ethiopia #VOATigrigna #asmara",FALSE,0,NA,2018-07-07T16:01:29Z,FALSE,NA,1015626869666824200,NA,"<a href=""https://roundteam.co"" rel=""nofollow"">RoundTeam</a>",EritreaRT1,2,TRUE,FALSE,NA,NA,https://t.co/3GRb4wAvhG,@VOATigrigna,#Eritrea #Ethiopia #VOATigrigna #asmara
"RT @MvembaDizolele: 77 yrs today, July 6, 1941, the Congolese FP troops vanquished Mussolini’s army in #Ethiopia at the Battle of Saïo (Dem…",FALSE,0,NA,2018-07-07T16:01:11Z,FALSE,NA,1015626794114875400,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",luchaRDC,14,TRUE,FALSE,NA,NA,,@MvembaDizolele,#Ethiopia
RT @argawnmg: ስምንት መቶ ሺህ ሰው ሲፈናቀል ዝም ለማለት የሚያስደፍር ኢትዮጵያዊነት የለም፣ ለጌድኦ ድምጻችንን እናሰማ! #Ethiopia,FALSE,0,NA,2018-07-07T16:01:04Z,FALSE,NA,1015626763530129400,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",live51199,113,TRUE,FALSE,NA,NA,,@argawnmg,#Ethiopia
"Today, the cities of #Asmara, #Keren, #Massawa &amp; #Mendefera waived the Eritrean AND Ethiopian flags to welcome… https://t.co/eN54M3VXsd",FALSE,0,NA,2018-07-07T15:59:42Z,TRUE,NA,101562641764241e4,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",BeriGebrehiwot,1,FALSE,FALSE,NA,NA,https://t.co/eN54M3VXsd,,#Asmara #Keren #Massawa #Mendefera
"RT @Gnatalie23: Flags are lining the main streets.  Banners in English, Tigrinya, Amharic, and Oromiya are going up. There's an air of exci…",FALSE,0,NA,2018-07-07T15:59:21Z,FALSE,NA,1015626332544254e3,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",ConsciousEri,47,TRUE,FALSE,NA,NA,,@Gnatalie23,
"ኣስመራ: ንቀ/ሚ ኢትዮጵያ ንምቕባል ምድላዋት ይግበር ኣሎ
 https://t.co/D8c7KkZNtD 
 #Eritrea #Ethiopia #VOATigrigna #asmara",FALSE,0,NA,2018-07-07T15:59:05Z,FALSE,NA,1015626265448116200,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",VOATigrigna,1,FALSE,FALSE,NA,NA,https://t.co/D8c7KkZNtD,,#Eritrea #Ethiopia #VOATigrigna #asmara
"RT @dendeshaw: 818,250 people displaced due to internal communal conflict (Gedeo- West Guji) require life-saving assistance #Ethiopia @UNOC…",FALSE,0,NA,2018-07-07T15:59:04Z,FALSE,NA,1015626260201070600,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",aga_azian,11,TRUE,FALSE,NA,NA,,@dendeshaw @UNOC,#Ethiopia
@woldeyes_t @AlemayehuFentaw The very existance of die-hard #TPLF mouthpieces like @Tseday depends on looted $$$. T… https://t.co/PeqgGryX54,FALSE,0,woldeyes_t,2018-07-07T15:58:52Z,TRUE,1015602838129475600,1015626208271327200,443879419,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>",SelamLeEth,0,FALSE,FALSE,NA,NA,https://t.co/PeqgGryX54,@woldeyes_t @AlemayehuFentaw @Tseday,#TPLF
"RT @Gnatalie23: Flags are lining the main streets.  Banners in English, Tigrinya, Amharic, and Oromiya are going up. There's an air of exci…",FALSE,0,NA,2018-07-07T15:58:48Z,FALSE,NA,1015626193272475600,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Erippl,47,TRUE,FALSE,NA,NA,,@Gnatalie23,
"ኣስመራ: ንቀ/ሚ ኢትዮጵያ ንምቕባል ምድላዋት ይግበር ኣሎ
 https://t.co/3GRb4wAvhG 
 #Eritrea #Ethiopia #VOATigrigna #asmara",FALSE,2,NA,2018-07-07T15:58:09Z,FALSE,NA,1015626028490936300,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",VOATigrigna,2,FALSE,FALSE,NA,NA,https://t.co/3GRb4wAvhG,,#Eritrea #Ethiopia #VOATigrigna #asmara
"RT @fanatelevision: Chief Administrator of #Oromia regional state, Lemma Megersa received Honorary Doctorate Degree in Peace and Security f…",FALSE,0,NA,2018-07-07T15:57:55Z,FALSE,NA,1015625971909775400,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",FrehiwotNG,52,TRUE,FALSE,NA,NA,,@fanatelevision,#Oromia
"RT @eliasamare: As #Eritrea's &amp; #Ethiopia's leaders, summoning great courage &amp; statesmanship, boldly move forward to make peace, the #TPLF…",FALSE,0,NA,2018-07-07T15:57:28Z,FALSE,NA,1015625858655096800,NA,"<a href=""https://roundteam.co"" rel=""nofollow"">RoundTeam</a>",EritreaRT1,2,TRUE,FALSE,NA,NA,,@eliasamare,#Eritrea #Ethiopia #TPLF
RT @AberaNetsanet: A picture with billion words #Eritrea #Ethiopia https://t.co/JFBkqLOQH7,FALSE,0,NA,2018-07-07T15:57:28Z,FALSE,NA,1015625857682100200,NA,"<a href=""https://roundteam.co"" rel=""nofollow"">RoundTeam</a>",EritreaRT1,1,TRUE,FALSE,NA,NA,https://t.co/JFBkqLOQH7,@AberaNetsanet,#Eritrea #Ethiopia
"RT @1People1Heart: Big banner on the middle of #Asmara downtown ""Welcome Dear Brother Abiy Ahmed"". #Eritrea 🇪🇷 #Ethiopia 🇪🇹 #peace #Love to…",FALSE,0,NA,2018-07-07T15:56:56Z,FALSE,NA,101562572226893e4,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Erippl,4,TRUE,FALSE,NA,NA,,@1People1Heart,#Asmara #Eritrea #Ethiopia #peace #Love
